,vazao_25334953_Porto Amazonas,vazao_25584963_Balsa Nova,vazao_25604951_Guajuvira,vazao_25604939_Araucária,vazao_25594926_Ponte Do Umbarazinho,vazao_25514921_ETE- Sanepar,vazao_25484919_Ponte BR 277
2018-09-08,40.873,27.8862,2.10608,2.05345,2.07409,10.2006,4.32339
2018-09-09,36.2444,24.6717,1.88591,1.85339,1.85866,9.01592,3.79798
2018-09-10,32.546,21.9326,1.67649,1.65495,1.65732,8.0994,3.37058
2018-09-11,29.614,19.6592,1.49782,1.48341,1.48423,7.36231,3.00836
2018-09-12,26.9947,17.6923,1.34226,1.33249,1.33246,6.6796,2.69416
2018-09-13,24.7861,16.0858,1.21353,1.20686,1.20635,6.10047,2.44359
2018-09-14,22.7591,14.636,1.09956,1.09498,1.0942,5.56963,2.20952
2018-09-15,21.3469,13.6274,1.01777,1.01469,1.01375,5.21211,2.05367
2018-09-16,20.3567,12.8474,0.945501,0.944322,0.943129,4.96232,1.94453
2018-09-17,29.2158,18.2199,1.20674,1.29045,1.2715,7.1385,2.86035
2018-09-18,30.1412,19.7751,1.35771,1.36572,1.37572,7.45178,3.08272
2018-09-19,27.1561,17.6172,1.32658,1.32923,1.33008,6.69144,2.69228
2018-09-20,25.2929,16.4139,1.26086,1.24802,1.24654,6.23955,2.49194
2018-09-21,26.1592,16.4701,1.27114,1.28979,1.28209,6.35463,2.47231
2018-09-22,35.5504,21.7346,1.66951,1.74842,1.72943,8.44541,3.28123
2018-09-23,34.1668,21.8033,1.66204,1.6403,1.64347,8.24289,3.2882
2018-09-24,29.4294,18.8448,1.41998,1.39048,1.39948,7.11637,2.82433
2018-09-25,26.2177,16.7167,1.24698,1.22322,1.22551,6.3513,2.47349
2018-09-26,27.0597,16.8767,1.23161,1.24278,1.23775,6.54908,2.44571
2018-09-27,27.4035,17.3058,1.25685,1.2512,1.25015,6.60201,2.50156
2018-09-28,41.8671,26.1725,1.97139,2.12659,2.09352,10.0997,3.92616
2018-09-29,40.6172,26.7936,2.01497,1.98064,1.98686,9.99454,4.02678
2018-09-30,34.7784,22.7376,1.68437,1.64015,1.64687,8.47369,3.37253
2018-10-01,31.3149,20.2392,1.48148,1.4479,1.45198,7.55243,2.96995
2018-10-02,33.1301,21.0383,1.54603,1.56344,1.55678,7.89143,3.10013
2018-10-03,32.4158,20.8683,1.53349,1.51793,1.51874,7.75481,3.07815
2018-10-04,75.7207,46.5171,3.45196,3.79603,3.7271,18.0959,6.8882
2018-10-05,109.724,72.1288,5.48894,5.66264,5.6303,27.1118,10.97
2018-10-06,94.304,64.0735,4.84877,4.69238,4.7203,23.4679,9.74486
2018-10-07,77.9482,53.0083,3.98524,3.8455,3.8668,19.3356,8.03516
2018-10-08,92.0535,59.2239,4.29944,4.35413,4.33603,22.665,9.16701
2018-10-09,105.925,68.3453,4.97809,5.03829,5.03755,26.2099,10.4838
2018-10-10,99.9897,65.9724,4.78547,4.72207,4.75753,25.0457,10.3643
2018-10-11,88.7221,59.2826,4.31532,4.23037,4.27726,22.2422,9.42721
2018-10-12,172.459,110.962,8.36244,8.8582,8.8164,42.461,17.0964
2018-10-13,158.107,107.649,8.18105,8.00608,8.09483,39.5184,16.3714
2018-10-14,129.364,88.6752,6.71861,6.48872,6.58482,32.3147,13.462
2018-10-15,131.394,88.3351,6.83361,6.88424,6.81115,32.7489,13.4196
2018-10-16,135.622,90.1802,6.97333,6.99608,6.94149,33.521,13.7602
2018-10-17,142.016,93.5654,6.97414,6.99242,6.95948,35.4691,14.8169
2018-10-18,154.021,102.106,7.33977,7.39814,7.3808,38.6657,16.4228
2018-10-19,203.566,138.668,10.5052,9.26493,10.8065,50.6321,21.8706
2018-10-20,200.177,137.64,10.6388,9.50403,10.5926,49.8849,21.3124
2018-10-21,167.534,116.096,8.99293,8.02359,8.83118,41.8493,17.8683
2018-10-22,144.908,99.8875,7.79148,7.01116,7.66949,36.0826,15.3286
2018-10-23,129.053,88.4618,6.92552,6.306,6.84265,32.0649,13.5428
2018-10-24,116.048,79.0629,6.17857,5.73898,6.11759,28.8261,12.1103
2018-10-25,105.018,71.0608,5.54227,5.28547,5.50089,26.0778,10.8775
2018-10-26,132,86.0774,6.74619,7.23763,6.96749,32.6775,13.2789
2018-10-27,121.702,81.8236,6.35301,6.48477,6.27968,30.5147,12.6278
2018-10-28,138.579,91.7436,7.18211,7.72611,7.31089,34.7923,14.221
2018-10-29,124.141,83.689,6.51448,6.85022,6.41165,31.3446,12.9256
2018-10-30,108.107,72.4703,5.61446,5.88959,5.53152,27.2143,11.1581
2018-10-31,96.2222,64.068,4.9482,5.21524,4.89318,24.1375,9.83797
2018-11-01,86.5178,57.3384,4.42001,4.66494,4.3864,21.6266,8.79405
2018-11-02,84.8703,55.2258,4.25593,4.54279,4.27555,20.9829,8.45928
2018-11-03,79.9788,52.1906,4.01066,4.21817,3.99335,19.7521,7.97278
2018-11-04,72.6373,47.3371,3.62711,3.80816,3.60748,17.9133,7.21705
2018-11-05,80.7041,51.3721,3.94613,4.25827,4.04678,19.7019,7.85437
2018-11-06,76.1459,49.6306,3.79986,3.93398,3.7765,18.7393,7.58269
2018-11-07,66.9527,43.5653,3.31756,3.42639,3.2855,16.4187,6.62561
2018-11-08,59.8543,38.8042,2.94572,3.04921,2.92032,14.6385,5.88571
2018-11-09,54.262,34.8705,2.63303,2.7323,2.61538,13.2106,5.26375
2018-11-10,51.2184,32.6111,2.45492,2.55673,2.44764,12.422,4.90807
2018-11-11,53.5572,33.7418,2.45656,2.58587,2.47969,13.0342,5.18333
2018-11-12,51.5544,32.9774,2.43608,2.53849,2.44685,12.587,5.04602
2018-11-13,46.8467,29.9846,2.26768,2.33624,2.25855,11.3873,4.50048
2018-11-14,42.6649,26.9856,2.01753,2.076,2.00622,10.2807,4.01242
2018-11-15,39.2744,24.4897,1.80353,1.85716,1.79376,9.35782,3.59078
2018-11-16,47.5233,28.1018,2.02033,2.17023,2.0919,10.9555,4.0229
2018-11-17,46.6582,28.6262,2.0488,2.09202,2.0429,10.9287,4.09625
2018-11-18,41.0515,25.1471,1.77772,1.80342,1.76104,9.56502,3.5581
2018-11-19,36.9606,22.4317,1.5684,1.59222,1.55336,8.5458,3.14142
2018-11-20,51.2508,29.9043,2.15908,2.34799,2.27896,11.6508,4.31614
2018-11-21,49.6184,30.4979,2.20548,2.20969,2.18484,11.5361,4.42922
2018-11-22,42.9107,26.5012,1.90028,1.89032,1.86939,9.97622,3.82487
2018-11-23,38.0732,23.4195,1.66648,1.66291,1.6423,8.84041,3.37121
2018-11-24,34.3674,21.0111,1.4908,1.49,1.47367,7.95954,3.00479
2018-11-25,31.6641,19.0811,1.33832,1.34585,1.32643,7.29715,2.69837
2018-11-26,30.7075,18.2288,1.24652,1.26006,1.24126,7.03881,2.51402
2018-11-27,29.6225,17.7514,1.19885,1.21082,1.1945,6.85386,2.42025
2018-11-28,27.2776,16.4031,1.08597,1.09733,1.08258,6.35777,2.19278
2018-11-29,25.4196,15.3682,1.01157,1.0225,1.00928,5.95237,2.04354
2018-11-30,23.1345,13.9989,0.915137,0.925588,0.913574,5.43354,1.84895
2018-12-01,21.2708,12.8113,0.822529,0.832426,0.821486,5.01894,1.6619
2018-12-02,98.9086,57.9302,4.31482,4.90857,4.78724,23.8756,8.59575
2018-12-03,85.8446,56.0518,4.12738,3.97864,4.01538,21.3001,8.30068
2018-12-04,68.0745,44.5839,3.24364,3.10837,3.13729,16.7442,6.5586
2018-12-05,58.4941,38.0274,2.74995,2.66584,2.6833,14.2787,5.57163
2018-12-06,51.6823,33.3587,2.40469,2.35334,2.36416,12.5416,4.87493
2018-12-07,46.3152,29.6932,2.13439,2.10223,2.10936,11.166,4.32735
2018-12-08,41.8945,26.6935,1.90566,1.88492,1.88986,9.99276,3.86331
2018-12-09,41.4676,26.0252,1.85185,1.87076,1.8671,9.74695,3.751
2018-12-10,39.9905,25.4151,1.81377,1.80732,1.81123,9.47482,3.67719
2018-12-11,35.5609,22.6075,1.60988,1.59899,1.60413,8.40692,3.26441
2018-12-12,31.857,20.2234,1.43689,1.42784,1.43186,7.5093,2.91443
2018-12-13,28.761,18.2329,1.28725,1.2801,1.28335,6.73107,2.611
2018-12-14,26.2452,16.6423,1.15571,1.15027,1.15299,6.047,2.34441
2018-12-15,24.2086,15.3974,1.04493,1.0409,1.04323,5.46919,2.12006
2018-12-16,22.427,14.3327,0.94155,0.938564,0.940555,4.93008,1.9105
2018-12-17,83.1921,48.5776,3.4774,3.94378,3.85538,18.4823,6.94545
2018-12-18,77.1301,50.0904,3.56204,3.47064,3.50388,17.886,7.18429
2018-12-19,62.2136,40.9704,2.86923,2.75675,2.78974,14.3455,5.82256
2018-12-20,95.7606,59.9505,4.25827,4.45939,4.42841,21.8565,8.58204
2018-12-21,84.3965,55.7212,3.92796,3.80816,3.84899,19.6244,7.97063
2018-12-22,70.6243,46.8063,3.22879,3.13289,3.16508,16.1433,6.57201
2018-12-23,76.7447,49.7487,3.40743,3.44269,3.44671,17.2619,6.92062
2018-12-24,78.2504,51.0456,3.51833,3.52192,3.53562,17.7635,7.1522
2018-12-25,71.5589,46.9035,3.21426,3.17115,3.19471,16.1498,6.54981
2018-12-26,64.4068,42.1146,2.86517,2.82474,2.84642,14.395,5.84776
2018-12-27,58.1426,37.8435,2.54939,2.52138,2.53917,12.8251,5.20692
2018-12-28,57.5716,37.026,2.49737,2.51741,2.52412,12.5457,5.09549
2018-12-29,55.4911,35.8123,2.40093,2.39478,2.40811,12.0836,4.90322
2018-12-30,51.3157,33.1378,2.19544,2.18457,2.19815,11.0965,4.48694
2018-12-31,46.8619,30.1867,1.96365,1.95472,1.96675,9.91944,4.01471
2019-01-01,58.6545,36.6934,2.41817,2.56174,2.54175,12.4657,4.91105
2019-01-02,61.3712,39.5261,2.61994,2.63807,2.64823,13.252,5.32969
2019-01-03,55.2761,35.9553,2.34707,2.31406,2.33352,11.7811,4.79091
2019-01-04,49.4442,32.0595,2.03311,2.00375,2.02036,10.2032,4.15741
2019-01-05,46.1642,29.7925,1.83597,1.81582,1.82922,9.22453,3.75838
2019-01-06,76.9478,47.2246,3.03882,3.28892,3.24775,15.7389,6.14341
2019-01-07,92.7108,59.0099,3.94913,4.03382,4.0287,20.0032,7.98865
2019-01-08,82.3531,54.1917,3.6069,3.53557,3.55881,17.9912,7.33978
2019-01-09,73.7768,48.7468,3.19331,3.1307,3.14943,15.9247,6.51978
2019-01-10,90.8217,58.6201,3.90223,4.02551,4.006,19.8097,7.92684
2019-01-11,82.4305,55.0268,3.63453,3.5652,3.58567,18.1227,7.41641
2019-01-12,74.7634,49.9427,3.21792,3.18173,3.19336,16.0871,6.57433
2019-01-13,92.0831,60.2642,3.97566,4.11702,4.09275,20.2042,8.07834
2019-01-14,97.9699,65.1367,4.3676,4.40545,4.40496,21.9902,8.8813
2019-01-15,127.292,83.0932,5.75317,5.94302,5.91314,29.2091,11.6506
2019-01-16,129.476,86.9149,5.95735,5.93858,5.95129,29.8537,12.103
2019-01-17,113.02,77.1223,5.19896,5.08873,5.11763,25.8834,10.6144
2019-01-18,111.478,75.4647,5.0519,5.05196,5.0569,25.342,10.3115
2019-01-19,120.955,81.2783,5.47881,5.55537,5.54643,27.6264,11.1624
2019-01-20,111.711,76.6982,5.13344,5.08956,5.10607,25.6833,10.4861
2019-01-21,125.925,84.893,5.73345,5.86123,5.84252,28.9975,11.6704
2019-01-22,152.772,101.656,6.98809,7.14862,7.1267,35.3525,14.1847
2019-01-23,133.182,91.646,6.25085,6.13635,6.16897,31.1574,12.7544
2019-01-24,123.772,85.1567,5.72953,5.68968,5.70474,28.6731,11.7056
2019-01-25,113.926,79.0834,5.25854,5.21523,5.23194,26.3122,10.7606
2019-01-26,127.817,86.7338,5.8106,5.94945,5.92982,29.409,11.8429
2019-01-27,115.116,80.3066,5.34091,5.27789,5.30299,26.7034,10.9212
2019-01-28,101.803,71.5926,4.69379,4.64713,4.66657,23.4826,9.61317
2019-01-29,92.1373,65.1949,4.22051,4.19058,4.20581,21.139,8.65201
2019-01-30,83.5038,59.5286,3.79454,3.77889,3.7905,19.0278,7.78182
2019-01-31,75.6444,54.5887,3.40384,3.39725,3.40629,17.0834,6.98153
2019-02-01,77.1184,55.4342,3.39382,3.47061,3.46136,17.1781,6.94451
2019-02-02,83.7249,59.4776,3.69535,3.78528,3.77655,18.7238,7.54399
2019-02-03,76.5611,55.6539,3.43522,3.41701,3.4316,17.2282,7.03012
2019-02-04,92.1184,64.3946,4.06453,4.22832,4.20517,20.7055,8.26746
2019-02-05,96.215,68.2191,4.35889,4.3876,4.39898,21.9451,8.87581
2019-02-06,84.0249,60.9977,3.84595,3.77522,3.80749,19.1909,7.8658
2019-02-07,73.537,53.9436,3.33678,3.28366,3.30967,16.6587,6.83848
2019-02-08,67.5426,49.7922,3.04709,3.02001,3.03964,15.2189,6.24861
2019-02-09,62.3062,46.1708,2.79811,2.77818,2.79619,13.9846,5.74172
2019-02-10,58.5331,43.5605,2.59173,2.59745,2.6087,13.0325,5.31522
2019-02-11,55.109,41.3176,2.43945,2.4336,2.44813,12.2528,5.00522
2019-02-12,49.9216,38.0175,2.18101,2.17469,2.1881,10.9545,4.47618
2019-02-13,84.9142,57.9776,3.65164,3.97025,3.91876,18.9151,7.38648
2019-02-14,80.2769,58.1666,3.67874,3.62423,3.65742,18.3808,7.48054
2019-02-15,68.1396,50.5057,3.10775,3.03012,3.06418,15.4642,6.34712
2019-02-16,59.9125,44.6801,2.70469,2.6506,2.67737,13.4819,5.53502
2019-02-17,160.193,105.263,7.42661,8.06947,7.96157,38.4211,14.9037
2019-02-18,139.582,98.2544,6.87167,6.65266,6.72892,33.8732,13.8958
2019-02-19,131.086,90.77,6.27984,6.17977,6.22629,30.9899,12.7339
2019-02-20,127.871,87.947,6.01631,5.94917,5.99084,30.1243,12.2199
2019-02-21,139.323,94.5681,6.46096,6.51639,6.53513,32.6141,13.1053
2019-02-22,140.761,95.8729,6.58711,6.58266,6.6181,33.0805,13.3714
2019-02-23,165.973,110.607,7.75404,7.89902,7.90706,39.1811,15.7006
2019-02-24,147.127,100.74,7.01249,6.87243,6.94091,34.8215,14.2547
2019-02-25,127.033,87.2918,5.99795,5.87299,5.93377,29.7839,12.2237
2019-02-26,114.01,78.4189,5.31473,5.24676,5.29212,26.5458,10.837
2019-02-27,127.094,85.2532,5.82706,5.95499,5.95892,29.4677,11.8399
2019-02-28,127.531,86.4167,5.96912,5.98723,6.01821,29.9894,12.1279
2019-03-01,139.298,94.2481,6.6551,6.77377,6.78461,33.0646,13.4914
2019-03-02,125.656,85.9665,6.01765,5.90988,5.96831,29.8171,12.2431
2019-03-03,110.516,75.3686,5.21131,5.12034,5.17067,26.0284,10.6243
2019-03-04,98.2425,66.9489,4.59033,4.53147,4.57181,23.0242,9.3653
2019-03-05,87.8333,60.0497,4.09165,4.05434,4.08764,20.5299,8.34994
2019-03-06,79.054,54.2258,3.66912,3.64508,3.67337,18.4189,7.48813
2019-03-07,71.8198,49.4315,3.32248,3.30669,3.33134,16.6857,6.78071
2019-03-08,82.2877,55.2068,3.75494,3.90549,3.89437,19.1491,7.63039
2019-03-09,97.1058,64.852,4.50869,4.6285,4.62891,22.8663,9.13225
2019-03-10,90.0258,61.1594,4.25508,4.20857,4.24303,21.2769,8.64153
2019-03-11,89.5559,60.266,4.19671,4.20438,4.22483,21.0699,8.52352
2019-03-12,85.87,58.0168,4.04173,4.01331,4.04113,20.2216,8.21837
2019-03-13,76.7217,52.092,3.62581,3.56818,3.60067,18.0798,7.38601
2019-03-14,73.6979,49.7945,3.49882,3.5082,3.52447,17.4258,7.12106
2019-03-15,88.2709,57.8772,4.1445,4.26519,4.25957,21.0055,8.40094
2019-03-16,80.4989,54.1177,3.86114,3.79647,3.82964,19.2757,7.84465
2019-03-17,70.7217,47.5289,3.35942,3.30301,3.33113,16.7515,6.83624
2019-03-18,69.2801,45.9737,3.25976,3.25901,3.27383,16.343,6.62991
2019-03-19,65.1293,43.4421,3.08592,3.06018,3.08012,15.4212,6.27923
2019-03-20,80.6158,52.0868,3.78188,3.93503,3.91816,19.231,7.65579
2019-03-21,74.5227,49.7487,3.60863,3.54923,3.57792,17.97,7.32214
2019-03-22,64.07,42.8475,3.08066,3.01992,3.04564,15.3163,6.26314
2019-03-23,56.8703,37.9548,2.71363,2.66958,2.69007,13.5069,5.52226
2019-03-24,51.3439,34.1675,2.43779,2.4071,2.42368,12.1414,4.96289
2019-03-25,47.1549,31.3774,2.24312,2.20081,2.23538,11.151,4.567
2019-03-26,42.628,28.23,2.01493,2.00177,2.01115,10.0651,4.10267
2019-03-27,38.6396,25.5474,1.82232,1.81302,1.82103,9.10538,3.71051
2019-03-28,38.018,24.8906,1.77522,1.80458,1.80355,8.94152,3.611
2019-03-29,37.1251,24.5693,1.75771,1.75689,1.76287,8.7988,3.57348
2019-03-30,33.3127,22.0288,1.5745,1.5671,1.57386,7.86522,3.2018
2019-03-31,30.9022,20.4587,1.46576,1.45792,1.46423,7.30389,2.98126
2019-04-01,28.7194,18.9789,1.35985,1.35306,1.35869,6.78138,2.76626
2019-04-02,25.9955,17.1249,1.22358,1.21802,1.22295,6.11739,2.48944
2019-04-03,23.4158,15.4214,1.10005,1.09557,1.09989,5.50139,2.23839
2019-04-04,21.1075,13.9029,0.989395,0.985812,0.989612,4.94882,2.01344
2019-04-05,19.0552,12.5565,0.890909,0.888031,0.891386,4.45691,1.81318
2019-04-06,17.1863,11.3311,0.801178,0.798851,0.801823,4.00852,1.6307
2019-04-07,23.0514,14.4163,1.0306,1.12265,1.10565,5.32779,2.08645
2019-04-08,59.3886,36.8454,2.73268,3.01604,2.96524,14.2108,5.46808
2019-04-09,133.096,87.0703,6.7537,7.17103,7.09987,33.0128,13.4861
2019-04-10,119.575,82.1449,6.32174,6.13126,6.17719,29.9713,12.7111
2019-04-11,95.026,65.7747,5.02026,4.80314,4.84869,23.7655,10.144
2019-04-12,80.3801,55.0953,4.18701,4.05494,4.08207,19.9902,8.47323
2019-04-13,71.4344,48.5351,3.68261,3.59158,3.61979,17.6958,7.45431
2019-04-14,64.5454,43.4973,3.29128,3.24232,3.25224,15.9321,6.66137
2019-04-15,58.5653,39.1181,2.9466,2.9144,2.92126,14.388,5.9626
2019-04-16,54.7761,35.9419,2.68971,2.67501,2.67831,13.3014,5.44104
2019-04-17,51.6295,33.7419,2.51556,2.50116,2.50477,12.5068,5.08823
2019-04-18,50.5536,32.2852,2.38438,2.40285,2.39932,12.1285,4.82095
2019-04-19,48.1281,31.0087,2.28528,2.27835,2.28092,11.6067,4.61974
2019-04-20,43.3169,27.9175,2.04821,2.03685,2.0402,10.4338,4.1409
2019-04-21,39.1257,25.1566,1.83697,1.82624,1.82928,9.4111,3.71427
2019-04-22,35.4817,22.7239,1.64937,1.64031,1.64287,8.51701,3.33527
2019-04-23,63.3227,38.588,2.88354,3.16567,3.11078,15.2948,5.78361
2019-04-24,86.0895,54.8568,4.14002,4.26217,4.24382,21.2336,8.2994
2019-04-25,72.5013,48.1176,3.60145,3.47958,3.50727,18.03,7.25775
2019-04-26,60.6117,40.1756,2.98903,2.89329,2.91285,14.9689,6.04027
2019-04-27,53.6141,35.3344,2.62078,2.55765,2.57003,13.164,5.30175
2019-04-28,47.9438,31.395,2.31854,2.2768,2.2849,11.6873,4.69182
2019-04-29,69.5059,43.1316,3.23036,3.4242,3.38503,16.67,6.50047
2019-04-30,95.0224,60.0173,4.53531,4.67581,4.65224,23.0956,9.10526
2019-05-01,80.7396,53.2221,3.99707,3.87351,3.90136,19.8848,8.05942
2019-05-02,67.3243,44.3548,3.3163,3.21862,3.23849,16.502,6.70268
2019-05-03,59.0124,38.6742,2.88187,2.81752,2.8301,14.3818,5.82981
2019-05-04,53.6007,35.0364,2.60925,2.56688,2.57508,13.0323,5.27979
2019-05-05,48.3163,31.4675,2.3363,2.30749,2.31311,11.705,4.72756
2019-05-06,44.5007,28.8717,2.13189,2.11512,2.11837,10.7004,4.3132
2019-05-07,41.8005,27.1351,1.9975,1.9837,1.98654,10.0271,4.04134
2019-05-08,43.7918,27.9997,2.04451,2.09844,2.08689,10.3788,4.13141
2019-05-09,42.7131,27.8921,2.03587,2.02871,2.03125,10.2217,4.11323
2019-05-10,37.9196,24.8513,1.80566,1.78895,1.79306,9.04634,3.64982
2019-05-11,33.9274,22.2365,1.61137,1.59568,1.59926,8.069,3.25846
2019-05-12,30.7021,20.1233,1.45629,1.44343,1.44627,7.28574,2.94573
2019-05-13,33.6599,21.7238,1.59433,1.65897,1.6455,7.97859,3.21834
2019-05-14,34.7418,22.6684,1.66275,1.66005,1.66173,8.28544,3.3569
2019-05-15,36.6677,23.6874,1.74408,1.77672,1.77068,8.74007,3.51824
2019-05-16,34.9948,23.0364,1.69564,1.67626,1.68103,8.40675,3.42506
2019-05-17,31.3725,20.6012,1.49244,1.46903,1.48983,7.49943,3.04537
2019-05-18,34.1554,21.7875,1.55182,1.57468,1.56806,8.28671,3.25763
2019-05-19,38.6446,25.0418,1.77694,1.81,1.79993,9.44232,3.89952
2019-05-20,38.4299,25.3222,1.84652,1.84271,1.86044,9.41897,3.89212
2019-05-21,38.4063,25.5778,1.88639,1.8797,1.98876,9.37501,3.89479
2019-05-22,35.8345,24.152,1.77912,1.75416,1.83891,8.75718,3.65849
2019-05-23,32.0517,21.3038,1.61438,1.59307,1.59055,7.80369,3.19885
2019-05-24,29.0182,19.0844,1.4363,1.41833,1.41347,7.02176,2.85024
2019-05-25,112.634,71.7484,5.67264,6.30688,6.17925,27.7625,11.2611
2019-05-26,124.434,86.0647,6.75086,6.04769,6.72804,31.2752,13.4898
2019-05-27,97.7695,69.147,5.37189,4.70122,5.18042,24.618,10.7976
2019-05-28,80.9741,56.6268,4.38295,3.98342,4.25944,20.3219,8.82715
2019-05-29,70.9785,49.1219,3.79884,3.56531,3.72391,17.7817,7.65531
2019-05-30,136.238,92.3751,7.281,7.95236,7.67543,33.7121,14.563
2019-05-31,117.198,83.5219,6.5239,6.40945,6.35542,29.4606,13.1106
2019-06-01,189.107,128.514,10.1291,10.6405,10.4539,47.8197,20.2813
2019-06-02,255.612,176.125,13.8815,14.1776,14.0547,65.4416,27.8121
2019-06-03,212.393,149.902,11.7331,11.4619,11.4519,54.7012,23.6149
2019-06-04,207.361,145.15,11.369,11.3779,11.3143,52.9211,22.8892
2019-06-05,185.975,130.768,10.2285,9.95718,10.0952,47.4627,20.6199
2019-06-06,162.313,113.96,8.90295,8.72862,8.79,41.419,17.9624
2019-06-07,143.912,100.507,7.84355,7.81049,7.77912,36.6876,15.8357
2019-06-08,129.147,89.8939,7.0201,7.03125,6.97856,32.9072,14.1632
2019-06-09,116.48,80.846,6.31564,6.34077,6.29028,29.6796,12.7403
2019-06-10,105.446,72.8973,5.69153,5.72294,5.67573,26.8671,11.4818
2019-06-11,95.5699,65.8051,5.13423,5.16784,5.12425,24.3471,10.3573
2019-06-12,86.7066,59.4497,4.63462,4.66825,4.62829,22.0895,9.34748
2019-06-13,78.8028,53.7813,4.18726,4.21977,4.18329,20.0736,8.44773
2019-06-14,71.6262,48.6458,3.78369,3.81447,3.78126,18.245,7.63161
2019-06-15,65.1972,44.0311,3.41961,3.44838,3.41821,16.6077,6.89764
2019-06-16,59.5183,39.9097,3.09263,3.11931,3.09414,15.1557,6.2392
2019-06-17,54.3825,36.1537,2.79599,2.82057,2.79549,13.8353,5.63614
2019-06-18,49.8112,32.7793,2.52476,2.5473,2.52457,12.6354,5.08933
2019-06-19,45.546,29.739,2.27915,2.29976,2.27917,11.4767,4.59422
2019-06-20,41.5815,26.965,2.05801,2.07681,2.05817,10.4224,4.14846
2019-06-21,37.9219,24.4396,1.85834,1.87546,1.85933,9.46303,3.74749
2019-06-22,34.6278,22.1506,1.67843,1.69358,1.67864,8.59504,3.38319
2019-06-23,31.6914,20.0898,1.51412,1.52829,1.51436,7.8141,3.05202
2019-06-24,28.945,18.2015,1.36555,1.37841,1.36589,7.09784,2.75276
2019-06-25,26.4095,16.4846,1.23171,1.24336,1.23195,6.44499,2.48331
2019-06-26,24.2616,15.0304,1.11658,1.12717,1.11684,5.89221,2.25703
2019-06-27,22.2217,13.6528,1.01131,1.0209,1.01155,5.36731,2.04006
2019-06-28,76.8849,47.812,3.76142,4.29004,4.18008,19.0622,7.49342
2019-06-29,86.2942,57.0367,4.28196,4.25178,4.25479,22.1228,9.34272
2019-06-30,69.8442,47.2842,3.51899,3.39092,3.4211,17.8889,7.681
2019-07-01,59.1938,40.297,3.04865,2.96269,2.9937,14.9914,6.34201
2019-07-02,52.7272,35.7119,2.72584,2.66555,2.6891,13.2325,5.50569
2019-07-03,47.852,31.982,2.45604,2.42389,2.42337,11.9021,4.87129
2019-07-04,43.7577,28.9268,2.20997,2.19099,2.18761,10.8062,4.38814
2019-07-05,52.431,33.6604,2.58608,2.70616,2.67502,12.852,5.13951
2019-07-06,50.8516,33.7112,2.58469,2.56786,2.566,12.6245,5.14976
2019-07-07,47.3899,30.9159,2.34804,2.3412,2.33669,11.6967,4.68222
2019-07-08,43.8827,28.7557,2.17485,2.15384,2.15228,10.8409,4.34248
2019-07-09,39.0707,25.7423,1.9445,1.92394,1.92995,9.65471,3.91851
2019-07-10,35.1179,23.0787,1.73608,1.73037,1.72569,8.6774,3.52982
2019-07-11,31.8742,20.951,1.57372,1.56228,1.56679,7.88037,3.22636
2019-07-12,28.8493,19.1088,1.43593,1.42458,1.43774,7.13971,2.937
2019-07-13,26.2318,17.4406,1.32853,1.31659,1.33626,6.48364,2.66709
2019-07-14,23.9019,15.7612,1.21507,1.21506,1.2069,5.91062,2.40267
2019-07-15,21.7604,14.2501,1.09559,1.09635,1.08884,5.35987,2.16713
2019-07-16,19.8674,12.8928,0.987219,0.988453,0.981562,4.86583,1.95206
2019-07-17,23.6507,14.6828,1.12646,1.2009,1.17902,5.70365,2.23313
2019-07-18,24.899,16.0983,1.23161,1.23899,1.23283,6.10612,2.44696
2019-07-19,21.8941,14.1165,1.07188,1.0653,1.06213,5.34221,2.1321
2019-07-20,19.3877,12.4918,0.947792,0.939656,0.93692,4.71972,1.88403
2019-07-21,17.5047,11.2817,0.855924,0.849054,0.846296,4.25178,1.70233
2019-07-22,16.2362,10.4108,0.788597,0.783328,0.78055,3.9427,1.56909
2019-07-23,14.8485,9.39778,0.707512,0.703613,0.700882,3.57519,1.40792
2019-07-24,13.709,8.51506,0.634264,0.631437,0.629096,3.25978,1.26283
2019-07-25,12.688,7.73356,0.570432,0.568417,0.565886,2.98043,1.13698
2019-07-26,11.9579,7.0863,0.514339,0.512927,0.510549,2.75177,1.02349
2019-07-27,11.3084,6.50914,0.463137,0.462166,0.459951,2.54638,0.921644
2019-07-28,10.6563,5.96595,0.415807,0.415151,0.413101,2.35225,0.827452
2019-07-29,10.0188,5.44555,0.37233,0.371897,0.370011,2.16831,0.7409
2019-07-30,9.54893,5.02827,0.335255,0.334992,0.333259,2.01976,0.667155
2019-07-31,9.12499,4.68993,0.306032,0.305913,0.304316,1.89968,0.609162
2019-08-01,8.71684,4.32544,0.278331,0.279655,0.277861,1.78,0.554128
2019-08-02,9.43987,4.89992,0.322296,0.323408,0.321774,1.96503,0.643769
2019-08-03,8.94415,4.56838,0.296072,0.296849,0.295426,1.86891,0.595751
2019-08-04,11.4166,5.64503,0.381176,0.424166,0.413715,2.37727,0.762461
2019-08-05,13.2478,7.29558,0.507855,0.516507,0.514118,2.91181,1.01731
2019-08-06,11.6337,6.40422,0.441403,0.439911,0.439578,2.5512,0.884342
2019-08-07,10.2204,5.64145,0.388078,0.383927,0.384025,2.23819,0.777409
