,thetar3,thetas2,thetar1,thetas3,thetar2,thetas3_o,thetar3_o,thetas1_o,thetas1,thetas2_o,thetas1_f,thetar1_o,thetar2_f,thetas3_f,thetas2_f,thetar2_o,thetar3_f,thetar1_f
829,6354.79,90.2162,151.193,90.2764,10471.9,90.2162,90.2162,90.199,90.2162,89.3015,88.7533,90.2162,90.2162,90.2162,10.259,90.2162,90.2162,90.2162
830,40805.3,89.4323,150.387,89.4926,10471.2,89.4323,89.4323,89.4003,89.4323,88.5098,87.9781,89.4323,89.4323,89.4323,9.47301,89.4323,89.4323,89.4323
831,6354.82,88.7559,149.682,88.8162,10470.5,88.7559,88.7559,88.7075,88.7559,87.823,87.2992,88.7559,88.7559,88.7559,8.78763,88.7559,88.7559,88.7559
832,40805.3,88.167,149.076,88.2274,10469.9,88.167,88.167,88.1036,88.167,87.2253,86.7135,88.167,88.167,88.167,8.19726,88.167,88.167,88.167
833,6354.77,87.6314,148.516,87.6918,10469.3,87.6314,87.6314,87.5535,87.6314,86.6809,86.1735,87.6314,87.6314,87.6314,7.6533,87.6314,87.6314,87.6314
834,40805.4,87.1754,148.04,87.2359,10468.9,87.1754,87.1754,87.088,87.1754,86.2008,85.7237,87.1754,87.1754,87.1754,7.19657,87.1754,87.1754,87.1754
835,6354.98,87.056,147.9,87.1165,10468.7,87.056,87.056,86.9609,87.056,86.0436,85.6031,87.056,87.056,87.056,7.07044,87.056,87.056,87.056
836,40806.3,87.7414,148.55,87.802,10469.5,87.7414,87.7414,87.6253,87.7414,86.647,86.2968,87.7414,87.7414,87.7414,7.75448,87.7414,87.7414,87.7414
837,6355.32,87.6133,148.448,87.6739,10469.2,87.6133,87.6133,87.5168,87.6133,86.5408,86.1611,87.6133,87.6133,87.6133,7.62637,87.6133,87.6133,87.6133
838,40805.9,87.4169,148.238,87.4776,10469.0,87.4169,87.4169,87.3118,87.4169,86.3159,85.9695,87.4169,87.4169,87.4169,7.42989,87.4169,87.4169,87.4169
839,6362.86,94.708,155.241,94.7687,10476.4,94.708,94.708,94.4139,94.708,93.2867,93.2758,94.708,94.708,94.708,14.6804,94.708,94.708,94.708
840,40834.0,111.001,170.964,111.062,10497.4,111.001,111.001,110.382,111.001,109.151,109.771,111.001,111.001,111.001,30.8875,111.001,111.001,111.001
841,6404.43,137.821,196.798,137.882,10522.8,137.821,137.821,136.546,137.821,135.424,136.636,137.821,137.821,137.821,57.5505,137.821,137.821,137.821
842,40826.4,112.341,172.685,112.401,10499.5,112.341,112.341,112.074,112.341,110.852,111.182,112.341,112.341,112.341,32.2336,112.341,112.341,112.341
843,6367.28,102.603,163.352,102.664,10490.5,102.603,102.603,102.622,102.603,101.439,101.455,102.603,102.603,102.603,22.5523,102.603,102.603,102.603
844,40815.9,98.3339,159.245,98.3949,10486.6,98.3339,98.3339,98.4549,98.3339,97.3045,97.1941,98.3339,98.3339,98.3339,18.3135,98.3339,98.3339,98.3339
845,6363.59,95.8171,156.807,95.8782,10484.2,95.8171,95.8171,95.9846,95.8171,94.851,94.6853,95.8171,95.8171,95.8171,15.815,95.8171,95.8171,95.8171
846,40814.4,94.1495,155.174,94.2106,10482.7,94.1495,94.1495,94.3363,94.1495,93.2083,93.0236,94.1495,94.1495,94.1495,14.1577,94.1495,94.1495,94.1495
847,6362.82,92.9574,153.987,93.0186,10481.5,92.9574,92.9574,93.1459,92.9574,92.0162,91.8368,92.9574,92.9574,92.9574,12.9708,92.9574,92.9574,92.9574
848,40813.9,92.0274,153.054,92.0886,10480.5,92.0274,92.0274,92.2104,92.0274,91.0837,90.9095,92.0274,92.0274,92.0274,12.0442,92.0274,92.0274,92.0274
849,6362.45,91.1446,152.169,91.2059,10479.6,91.1446,91.1446,91.3163,91.1446,90.2144,90.0284,91.1446,91.1446,91.1446,11.1649,91.1446,91.1446,91.1446
850,40813.6,90.2806,151.286,90.3419,10478.7,90.2806,90.2806,90.4322,90.2806,89.3542,89.1632,90.2806,90.2806,90.2806,10.3011,90.2806,90.2806,90.2806
851,6362.22,89.4853,150.465,89.5466,10477.8,89.4853,89.4853,89.6157,89.4853,88.555,88.3675,89.4853,89.4853,89.4853,9.50395,89.4853,89.4853,89.4853
852,40836.8,112.959,173.069,113.021,10500.3,112.959,112.959,112.5,112.959,111.414,111.86,112.959,112.959,112.959,32.8762,112.959,112.959,112.959
853,6386.47,118.461,178.507,118.522,10505.7,118.461,118.461,117.969,118.461,116.781,117.363,118.461,118.461,118.461,38.3243,118.461,118.461,118.461
854,40821.5,104.117,164.771,104.179,10491.8,104.117,104.117,104.048,104.117,102.857,103.006,104.117,104.117,104.117,24.0621,104.117,104.117,104.117
855,6365.7,98.2144,159.057,98.276,10486.2,98.2144,98.2144,98.273,98.2144,97.1107,97.1007,98.2144,98.2144,98.2144,18.1901,98.2144,98.2144,98.2144
856,40815.3,95.368,156.291,95.4296,10483.6,95.368,95.368,95.4764,95.368,94.3275,94.2556,95.368,95.368,95.368,15.3608,95.368,95.368,95.368
857,6363.21,93.5245,154.494,93.5862,10481.8,93.5245,93.5245,93.6577,93.5245,92.5327,92.4125,93.5245,93.5245,93.5245,13.5328,93.5245,93.5245,93.5245
858,40814.2,92.1988,153.174,92.2606,10480.6,92.1988,92.1988,92.338,92.1988,91.2077,91.0904,92.1988,92.1988,92.1988,12.2133,92.1988,92.1988,92.1988
859,6395.3,125.536,185.33,125.597,10512.3,125.536,125.536,124.897,125.536,123.791,124.43,125.536,125.536,125.536,45.388,125.536,125.536,125.536
860,40823.4,106.729,167.377,106.791,10494.4,106.729,106.729,106.655,106.729,105.471,105.62,106.729,106.729,106.729,26.6882,106.729,106.729,106.729
861,6368.06,101.263,162.023,101.325,10489.3,101.263,101.263,101.273,101.263,100.001,100.158,101.263,101.263,101.263,21.2366,101.263,101.263,101.263
862,40816.2,97.5028,158.424,97.5648,10485.7,97.5028,97.5028,97.6153,97.5028,96.3764,96.3955,97.5028,97.5028,97.5028,17.5012,97.5028,97.5028,97.5028
863,6363.85,95.3324,156.303,95.3944,10483.6,95.3324,95.3324,95.4745,95.3324,94.243,94.2261,95.3324,95.3324,95.3324,15.3411,95.3324,95.3324,95.3324
864,40814.7,93.9074,154.907,93.9695,10482.4,93.9074,93.9074,94.0655,93.9074,92.8497,92.8051,93.9074,93.9074,93.9074,13.924,93.9074,93.9074,93.9074
865,6363.06,92.8224,153.829,92.8845,10481.3,92.8224,92.8224,92.9812,92.8224,91.7791,91.7211,92.8224,92.8224,92.8224,12.8432,92.8224,92.8224,92.8224
866,40814.1,91.8629,152.873,91.9251,10480.3,91.8629,91.8629,92.0208,91.8629,90.8403,90.7616,91.8629,91.8629,91.8629,11.8859,91.8629,91.8629,91.8629
867,6363.0,91.2793,152.253,91.3415,10479.8,91.2793,91.2793,91.4154,91.2793,90.2141,90.1808,91.2793,91.2793,91.2793,11.2968,91.2793,91.2793,91.2793
868,40815.1,91.7096,152.645,91.7719,10480.2,91.7096,91.7096,91.8231,91.7096,90.5851,90.6142,91.7096,91.7096,91.7096,11.7246,91.7096,91.7096,91.7096
869,6363.32,91.0671,152.011,91.1295,10479.5,91.0671,91.0671,91.1858,91.0671,89.9605,89.9696,91.0671,91.0671,91.0671,11.0851,91.0671,91.0671,91.0671
870,40814.2,90.2737,151.215,90.336,10478.6,90.2737,90.2737,90.3864,90.2737,89.1899,89.1722,90.2737,90.2737,90.2737,10.2923,90.2737,90.2737,90.2737
871,6362.73,89.536,150.465,89.5984,10477.9,89.536,89.536,89.6379,89.536,88.4656,88.4324,89.536,89.536,89.536,9.55313,89.536,89.536,89.536
872,40813.9,88.9384,149.848,89.0008,10477.2,88.9384,88.9384,89.0264,88.9384,87.8677,87.8335,88.9384,88.9384,88.9384,8.95221,88.9384,88.9384,88.9384
873,6363.55,89.3203,150.161,89.3828,10477.7,89.3203,89.3203,89.3687,89.3203,88.1553,88.2212,89.3203,89.3203,89.3203,9.32371,89.3203,89.3203,89.3203
874,40835.3,111.12,171.175,111.183,10498.2,111.12,111.12,110.626,111.12,109.348,110.024,111.12,111.12,111.12,30.9961,111.12,111.12,111.12
875,6410.95,144.879,203.836,144.942,10529.7,144.879,144.879,143.641,144.879,142.526,143.758,144.879,144.879,144.879,64.5589,144.879,144.879,144.879
876,40872.8,163.357,221.745,163.419,10547.0,163.357,163.357,161.805,163.357,160.806,162.211,163.357,163.357,163.357,82.8811,163.357,163.357,163.357
877,6378.19,123.39,183.656,123.453,10510.4,123.39,123.39,123.127,123.39,121.904,122.267,123.39,123.39,123.39,43.2155,123.39,123.39,123.39
878,40819.7,110.25,171.08,110.313,10498.4,110.25,110.25,110.35,110.25,109.125,109.138,110.25,110.25,110.25,30.1873,110.25,110.25,110.25
879,6365.13,104.445,165.516,104.508,10493.1,104.445,104.445,104.683,104.445,103.48,103.338,104.445,104.445,104.445,24.4411,104.445,104.445,104.445
880,40815.1,100.996,162.163,101.059,10489.9,100.996,100.996,101.276,100.996,100.103,99.8923,100.996,100.996,100.996,21.0226,100.996,100.996,100.996
881,6363.19,98.549,159.746,98.612,10487.5,98.549,98.549,98.8358,98.549,97.6741,97.4484,98.549,98.549,98.549,18.5914,98.549,98.549,98.549
882,40814.2,96.7093,157.907,96.7723,10485.7,96.7093,96.7093,96.9873,96.7093,95.8393,95.6095,96.7093,96.7093,96.7093,16.7595,96.7093,96.7093,96.7093
883,6362.64,95.1759,156.358,95.2389,10484.1,95.1759,95.1759,95.4366,95.1759,94.3046,94.0759,95.1759,95.1759,95.1759,15.2283,95.1759,95.1759,95.1759
884,40813.8,93.8783,155.03,93.9414,10482.7,93.8783,93.8783,94.115,93.8783,92.9878,92.7786,93.8783,93.8783,93.8783,13.9294,93.8783,93.8783,93.8783
885,6362.45,92.8101,153.931,92.8733,10481.6,92.8101,92.8101,93.0242,92.8101,91.9027,91.71,92.8101,92.8101,92.8101,12.8589,92.8101,92.8101,92.8101
886,40813.7,91.8761,152.965,91.9393,10480.6,91.8761,91.8761,92.0673,91.8761,90.9509,90.7755,91.8761,91.8761,91.8761,11.9212,91.8761,91.8761,91.8761
887,6362.39,91.06,152.117,91.1233,10479.7,91.06,91.06,91.2292,91.06,90.1165,89.9589,91.06,91.06,91.06,11.1008,91.06,91.06,91.06
888,40813.1,90.354,151.379,90.4173,10478.4,90.354,90.354,90.4957,90.354,89.39,89.2341,90.354,90.354,90.354,10.391,90.354,90.354,90.354
889,6361.74,89.7078,150.702,89.7711,10477.7,89.7078,89.7078,89.8268,89.7078,88.7254,88.5816,89.7078,89.7078,89.7078,9.7414,89.7078,89.7078,89.7078
890,40812.9,89.1184,150.088,89.1818,10477.0,89.1184,89.1184,89.2193,89.1184,88.125,87.9897,89.1184,89.1184,89.1184,9.14914,89.1184,89.1184,89.1184
891,6368.41,95.0539,155.77,95.1173,10483.1,95.0539,95.0539,94.9974,95.0539,93.7905,93.9434,95.0539,95.0539,95.0539,15.047,95.0539,95.0539,95.0539
892,40849.2,127.538,187.162,127.602,10513.9,127.538,127.538,126.732,127.538,125.576,126.443,127.538,127.538,127.538,47.3624,127.538,127.538,127.538
893,6372.32,107.225,167.795,107.289,10494.5,107.225,107.225,107.078,107.225,105.877,106.11,107.225,107.225,107.225,27.1763,107.225,107.225,107.225
894,40845.4,128.351,188.055,128.415,10514.9,128.351,128.351,127.648,128.351,126.485,127.262,128.351,128.351,128.351,48.2013,128.351,128.351,128.351
895,6384.96,123.02,183.067,123.084,10510.0,123.02,123.02,122.565,123.02,121.262,121.921,123.02,123.02,123.02,42.8725,123.02,123.02,123.02
896,40820.7,108.187,168.919,108.25,10495.7,108.187,108.187,108.178,108.187,106.945,107.068,108.187,108.187,108.187,28.1418,108.187,108.187,108.187
897,6365.1,101.701,162.65,101.765,10489.6,101.701,101.701,101.824,101.701,100.646,100.577,101.701,101.701,101.701,21.695,101.701,101.701,101.701
898,40825.9,109.445,170.074,109.509,10497.5,109.445,109.445,109.372,109.445,108.093,108.34,109.445,109.445,109.445,29.3952,109.445,109.445,109.445
899,6366.47,102.399,163.351,102.463,10490.4,102.399,102.399,102.518,102.399,101.245,101.283,102.399,102.399,102.399,22.4011,102.399,102.399,102.399
900,40815.2,98.4829,159.536,98.5468,10486.6,98.4829,98.4829,98.6592,98.4829,97.4532,97.3603,98.4829,98.4829,98.4829,18.5057,98.4829,98.4829,98.4829
901,6362.96,96.0373,157.121,96.1013,10484.2,96.0373,96.0373,96.2273,96.0373,95.0486,94.9153,96.0373,96.0373,96.0373,16.0696,96.0373,96.0373,96.0373
902,40813.7,94.4148,155.503,94.4789,10482.6,94.4148,94.4148,94.6031,94.4148,93.4363,93.2933,94.4148,94.4148,94.4148,14.4501,94.4148,94.4148,94.4148
903,6362.23,93.2214,154.293,93.2854,10481.4,93.2214,93.2214,93.3951,93.2214,92.2383,92.0999,93.2214,93.2214,93.2214,13.2569,93.2214,93.2214,93.2214
904,40813.3,92.2167,153.275,92.2808,10480.4,92.2167,92.2167,92.3776,92.2167,91.238,91.0957,92.2167,92.2167,92.2167,12.2546,92.2167,92.2167,92.2167
905,6361.97,91.2933,152.336,91.3575,10479.4,91.2933,91.2933,91.4413,91.2933,90.3281,90.1721,91.2933,91.2933,91.2933,11.3324,91.2933,91.2933,91.2933
906,40813.4,90.6416,151.638,90.7058,10478.8,90.6416,90.6416,90.7639,90.6416,89.6253,89.5225,90.6416,90.6416,90.6416,10.6738,90.6416,90.6416,90.6416
907,6361.94,90.1419,151.139,90.2062,10478.2,90.1419,90.1419,90.2629,90.1419,89.1329,89.0213,90.1419,90.1419,90.1419,10.176,90.1419,90.1419,90.1419
908,40813.1,89.5167,150.499,89.581,10477.5,89.5167,89.5167,89.6252,89.5167,88.5162,88.3933,89.5167,89.5167,89.5167,9.54878,89.5167,89.5167,89.5167
909,6361.82,88.8614,149.822,88.9258,10476.8,88.8614,88.8614,88.9542,88.8614,87.862,87.7361,88.8614,88.8614,88.8614,8.88957,88.8614,88.8614,88.8614
910,40816.8,91.8855,152.704,91.95,10479.9,91.8855,91.8855,91.8977,91.8855,90.6973,90.7719,91.8855,91.8855,91.8855,11.8937,91.8855,91.8855,91.8855
911,6363.53,90.6681,151.552,90.7326,10478.6,90.6681,90.6681,90.715,90.6681,89.5209,89.551,90.6681,90.6681,90.6681,10.6846,90.6681,90.6681,90.6681
912,40815.1,92.3382,153.119,92.4027,10478.8,92.3382,92.3382,92.3029,92.3382,91.0283,91.1778,92.3382,92.3382,92.3382,12.3453,92.3382,92.3382,92.3382
913,6370.74,99.7396,160.308,99.8042,10486.0,99.7396,99.7396,99.5695,99.7396,98.1898,98.5709,99.7396,99.7396,99.7396,19.7153,99.7396,99.7396,99.7396
914,40815.2,94.7282,155.512,94.7928,10480.8,94.7282,94.7282,94.6855,94.7282,93.3816,93.5409,94.7282,94.7282,94.7282,14.7327,94.7282,94.7282,94.7282
915,6361.98,92.0018,152.853,92.0664,10478.2,92.0018,92.0018,92.0034,92.0018,90.7945,90.8025,92.0018,92.0018,92.0018,12.0125,92.0018,92.0018,92.0018
916,40812.2,90.394,151.272,90.4588,10476.6,90.394,90.394,90.4107,90.394,89.2629,89.1916,90.394,90.394,90.394,10.4085,90.394,90.394,90.394
917,6378.25,107.016,167.322,107.081,10493.1,107.016,107.016,106.68,107.016,105.435,105.838,107.016,107.016,107.016,26.9519,107.016,107.016,107.016
918,40845.5,126.908,186.565,126.972,10512.1,126.908,126.908,126.17,126.908,124.923,125.744,126.908,126.908,126.908,46.7653,126.908,126.908,126.908
919,6370.18,106.878,167.413,106.943,10492.5,106.878,106.878,106.695,106.878,105.444,105.687,106.878,106.878,106.878,26.8309,106.878,106.878,106.878
920,40850.5,135.545,194.991,135.61,10520.4,135.545,135.545,134.702,135.545,133.543,134.375,135.545,135.545,135.545,55.337,135.545,135.545,135.545
921,6373.91,114.438,174.863,114.503,10500.2,114.438,114.438,114.212,114.438,112.845,113.256,114.438,114.438,114.438,34.3542,114.438,114.438,114.438
922,40845.6,134.585,194.207,134.65,10519.6,134.585,134.585,133.843,134.585,132.569,133.421,134.585,134.585,134.585,54.4029,134.585,134.585,134.585
923,6382.37,126.012,186.196,126.077,10511.6,126.012,126.012,125.645,126.012,124.21,124.84,126.012,126.012,126.012,45.8874,126.012,126.012,126.012
924,40833.7,126.447,186.631,126.513,10512.1,126.447,126.447,126.072,126.447,124.623,125.274,126.447,126.447,126.447,46.3057,126.447,126.447,126.447
925,6370.95,115.669,176.369,115.734,10501.9,115.669,115.669,115.614,115.669,114.068,114.489,115.669,115.669,115.669,35.6078,115.669,115.669,115.669
926,40852.8,146.436,205.959,146.501,10531.5,146.436,146.436,145.632,146.436,144.294,145.283,146.436,146.436,146.436,66.2384,146.436,146.436,146.436
927,6404.12,154.164,213.578,154.229,10538.9,154.164,154.164,153.31,154.164,152.001,153.013,154.164,154.164,154.164,73.9445,154.164,154.164,154.164
928,40823.8,124.583,185.393,124.648,10510.8,124.583,124.583,124.618,124.583,123.229,123.409,124.583,124.583,124.583,44.5373,124.583,124.583,124.583
929,6365.21,113.725,174.937,113.791,10500.7,113.725,113.725,113.996,113.725,112.623,112.543,113.725,113.725,113.725,33.7433,113.725,113.725,113.725
930,40819.3,114.071,175.187,114.136,10501.3,114.071,114.071,114.269,114.071,112.779,112.897,114.071,114.071,114.071,34.0806,114.071,114.071,114.071
931,6379.12,124.521,185.244,124.586,10511.4,124.521,124.521,124.465,124.521,122.954,123.359,124.521,124.521,124.521,44.4677,124.521,124.521,124.521
932,40817.8,112.985,174.238,113.05,10500.2,112.985,112.985,113.248,112.985,111.83,111.816,112.985,112.985,112.985,33.0287,112.985,112.985,112.985
933,6363.17,106.883,168.262,106.948,10494.3,106.883,106.883,107.218,106.883,105.892,105.708,106.883,106.883,106.883,26.9575,106.883,106.883,106.883
934,40842.3,133.367,193.69,133.433,10520.0,133.367,133.367,133.068,133.367,131.77,132.216,133.367,133.367,133.367,53.2941,133.367,133.367,133.367
935,6369.49,115.051,176.145,115.117,10502.1,115.051,115.051,115.213,115.051,113.869,113.886,115.051,115.051,115.051,35.0901,115.051,115.051,115.051
936,40817.0,107.318,168.59,107.383,10496.1,107.318,107.318,107.605,107.318,106.278,106.195,107.318,107.318,107.318,27.3855,107.318,107.318,107.318
937,6363.98,103.327,164.664,103.392,10492.3,103.327,103.327,103.654,103.327,102.356,102.218,103.327,103.327,103.327,23.4088,103.327,103.327,103.327
938,40814.4,100.686,162.03,100.752,10489.7,100.686,100.686,101.015,100.686,99.7391,99.5824,100.686,100.686,100.686,20.7729,100.686,100.686,100.686
939,6362.73,98.7025,160.027,98.7684,10487.7,98.7025,98.7025,99.0167,98.7025,97.7603,97.6006,98.7025,98.7025,98.7025,18.7893,98.7025,98.7025,98.7025
940,40813.8,97.117,158.407,97.1829,10486.0,97.117,97.117,97.4077,97.117,96.1622,96.0159,97.117,97.117,97.117,17.2003,97.117,97.117,97.117
941,6362.35,95.7559,157.015,95.8219,10484.6,95.7559,95.7559,96.026,95.7559,94.7992,94.6548,95.7559,95.7559,95.7559,15.8339,95.7559,95.7559,95.7559
942,40813.5,94.5467,155.764,94.6128,10483.3,94.5467,94.5467,94.7909,94.5467,93.5851,93.4451,94.5467,94.5467,94.5467,14.6185,94.5467,94.5467,94.5467
943,6362.2,93.5143,154.684,93.5804,10482.2,93.5143,93.5143,93.7288,93.5143,92.5315,92.4121,93.5143,93.5143,93.5143,13.5785,93.5143,93.5143,93.5143
944,40813.4,92.6256,153.758,92.6917,10481.2,92.6256,92.6256,92.8163,92.6256,91.6317,91.5231,92.6256,92.6256,92.6256,12.6853,92.6256,92.6256,92.6256
945,6362.14,91.8347,152.925,91.9009,10480.3,91.8347,91.8347,91.9999,91.8347,90.8199,90.7316,91.8347,91.8347,91.8347,11.8879,91.8347,91.8347,91.8347
946,40813.4,91.1603,152.216,91.2265,10479.6,91.1603,91.1603,91.304,91.1603,90.1291,90.0568,91.1603,91.1603,91.1603,11.2085,91.1603,91.1603,91.1603
947,6362.14,90.571,151.593,90.6373,10478.9,90.571,90.571,90.6939,90.571,89.5206,89.467,90.571,90.571,90.571,10.6139,90.571,90.571,90.571
948,40813.4,90.056,151.048,90.1223,10478.4,90.056,90.056,90.1609,90.056,88.9899,88.9515,90.056,90.056,90.056,10.0945,90.056,90.056,90.056
949,6362.17,89.6143,150.576,89.6806,10477.8,89.6143,89.6143,89.7012,89.6143,88.5286,88.5093,89.6143,89.6143,89.6143,9.64791,89.6143,89.6143,89.6143
950,40813.4,89.2232,150.162,89.2896,10477.4,89.2232,89.2232,89.2961,89.2232,88.125,88.1179,89.2232,89.2232,89.2232,9.25347,89.2232,89.2232,89.2232
951,6362.14,88.8179,149.74,88.8844,10477.0,88.8179,88.8179,88.8805,88.8179,87.7176,87.7124,88.8179,88.8179,88.8179,8.84605,88.8179,88.8179,88.8179
952,40813.4,88.4592,149.359,88.5257,10476.6,88.4592,88.4592,88.5092,88.4592,87.3467,87.3527,88.4592,88.4592,88.4592,8.48359,88.4592,88.4592,88.4592
953,6362.16,88.1713,149.052,88.2379,10476.2,88.1713,88.1713,88.2104,88.1713,87.0478,87.0643,88.1713,88.1713,88.1713,8.19288,88.1713,88.1713,88.1713
954,40813.4,87.9114,148.777,87.978,10475.9,87.9114,87.9114,87.941,87.9114,86.7796,86.8041,87.9114,87.9114,87.9114,7.93061,87.9114,87.9114,87.9114
955,6362.15,87.651,148.505,87.7177,10475.7,87.651,87.651,87.6739,87.651,86.5179,86.5435,87.651,87.651,87.651,7.66872,87.651,87.651,87.651
956,40813.4,87.3876,148.231,87.4543,10475.4,87.3876,87.3876,87.4041,87.3876,86.2544,86.28,87.3876,87.3876,87.3876,7.40372,87.3876,87.3876,87.3876
957,6362.14,87.1725,148.002,87.2393,10475.1,87.1725,87.1725,87.1808,87.1725,86.0321,86.0644,87.1725,87.1725,87.1725,7.1861,87.1725,87.1725,87.1725
958,40813.4,86.9606,147.783,87.0274,10474.9,86.9606,86.9606,86.9639,86.9606,85.8194,85.8526,86.9606,86.9606,86.9606,6.97504,86.9606,86.9606,86.9606
959,6363.16,87.7246,148.486,87.7914,10475.7,87.7246,87.7246,87.6959,87.7246,86.482,86.6215,87.7246,87.7246,87.7246,7.73099,87.7246,87.7246,87.7246
960,40813.9,87.7399,148.524,87.8068,10475.5,87.7399,87.7399,87.7231,87.7399,86.5019,86.6295,87.7399,87.7399,87.7399,7.74958,87.7399,87.7399,87.7399
961,6362.3,87.3241,148.131,87.391,10475.1,87.3241,87.3241,87.318,87.3241,86.1337,86.21,87.3241,87.3241,87.3241,7.3348,87.3241,87.3241,87.3241
962,40813.4,86.8394,147.652,86.9064,10474.6,86.8394,86.8394,86.8358,86.8394,85.6894,85.7234,86.8394,86.8394,86.8394,6.84858,86.8394,86.8394,86.8394
963,6362.06,86.4326,147.243,86.4996,10474.2,86.4326,86.4326,86.4256,86.4326,85.3031,85.3149,86.4326,86.4326,86.4326,6.43952,86.4326,86.4326,86.4326
964,40820.5,93.2544,153.826,93.3215,10481.1,93.2544,93.2544,93.1034,93.2544,91.813,92.1527,93.2544,93.2544,93.2544,13.2329,93.2544,93.2544,93.2544
965,6364.92,90.7912,151.522,90.8583,10478.5,90.7912,90.7912,90.7392,90.7912,89.4774,89.68,90.7912,90.7912,90.7912,10.7814,90.7912,90.7912,90.7912
966,40815.3,89.6545,150.395,89.7217,10477.4,89.6545,89.6545,89.614,89.6545,88.3592,88.5421,89.6545,89.6545,89.6545,9.64427,89.6545,89.6545,89.6545
967,6363.06,88.674,149.451,88.7413,10476.4,88.674,88.674,88.6563,88.674,87.4311,87.5593,88.674,88.674,88.674,8.6671,88.674,88.674,88.674
968,40831.5,105.816,166.021,105.883,10493.2,105.816,105.816,105.446,105.816,104.092,104.726,105.816,105.816,105.816,25.7219,105.816,105.816,105.816
969,6368.05,97.2574,157.904,97.3247,10484.8,97.2574,97.2574,97.1566,97.2574,95.8665,96.1498,97.2574,97.2574,97.2574,17.2245,97.2574,97.2574,97.2574
970,40815.9,92.9915,153.745,93.0589,10480.7,92.9915,92.9915,92.959,92.9915,91.7461,91.8768,92.9915,92.9915,92.9915,12.9729,92.9915,92.9915,92.9915
971,6363.37,90.9208,151.713,90.9882,10478.7,90.9208,90.9208,90.9121,90.9208,89.7288,89.8035,90.9208,90.9208,90.9208,10.9088,90.9208,90.9208,90.9208
972,40814.1,89.7694,150.576,89.8368,10477.5,89.7694,89.7694,89.7683,89.7694,88.5936,88.651,89.7694,89.7694,89.7694,9.76091,89.7694,89.7694,89.7694
973,6362.53,89.0454,149.855,89.1129,10476.8,89.0454,89.0454,89.0439,89.0454,87.8686,87.9271,89.0454,89.0454,89.0454,9.03876,89.0454,89.0454,89.0454
974,40815.8,90.5752,151.302,90.6428,10478.4,90.5752,90.5752,90.5268,90.5752,89.2453,89.4642,90.5752,90.5752,90.5752,10.5611,90.5752,90.5752,90.5752
975,6384.07,111.072,171.086,111.14,10498.3,111.072,111.072,110.597,111.072,109.218,109.98,111.072,111.072,111.072,30.9523,111.072,111.072,111.072
976,40825.5,105.279,165.709,105.347,10492.6,105.279,105.279,105.06,105.279,103.561,104.174,105.279,105.279,105.279,25.2085,105.279,105.279,105.279
977,6367.47,98.581,159.258,98.6487,10486.1,98.581,98.581,98.5147,98.581,97.1049,97.4666,98.581,98.581,98.581,18.5405,98.581,98.581,98.581
978,40816.2,95.1979,155.995,95.2656,10482.9,95.1979,95.1979,95.2032,95.1979,93.8729,94.0813,95.1979,95.1979,95.1979,15.1764,95.1979,95.1979,95.1979
979,6379.06,108.79,169.126,108.858,10496.4,108.79,108.79,108.529,108.79,107.099,107.691,108.79,108.79,108.79,28.7053,108.79,108.79,108.79
980,40870.1,154.016,212.702,154.084,10538.3,154.016,154.016,152.703,154.016,151.604,152.897,154.016,154.016,154.016,73.6414,154.016,154.016,154.016
981,6377.28,118.956,179.258,119.024,10505.7,118.956,118.956,118.681,118.956,117.337,117.838,118.956,118.956,118.956,38.8163,118.956,118.956,118.956
982,40846.3,135.313,194.957,135.381,10521.6,135.313,135.313,134.649,135.313,133.334,134.22,135.313,135.313,135.313,55.1104,135.313,135.313,135.313
983,6372.64,115.459,176.074,115.527,10503.0,115.459,115.459,115.388,115.459,113.931,114.356,115.459,115.459,115.459,35.3802,115.459,115.459,115.459
984,40817.8,106.927,167.896,106.995,10495.2,106.927,106.927,107.065,106.927,105.683,105.827,106.927,106.927,106.927,26.9099,106.927,106.927,106.927
985,6364.28,102.553,163.675,102.621,10491.2,102.553,102.553,102.765,102.553,101.461,101.453,102.553,102.553,102.553,22.5714,102.553,102.553,102.553
986,40814.6,99.6637,160.84,99.7318,10488.4,99.6637,99.6637,99.896,99.6637,98.6396,98.5645,99.6637,99.6637,99.6637,19.7,99.6637,99.6637,99.6637
987,6362.82,97.5666,158.75,97.6348,10486.3,97.5666,97.5666,97.7937,97.5666,96.5651,96.4679,97.5666,97.5666,97.5666,17.6111,97.5666,97.5666,97.5666
988,40813.9,95.9882,157.151,96.0565,10484.7,95.9882,95.9882,96.1968,95.9882,94.9765,94.8894,95.9882,95.9882,95.9882,16.0334,95.9882,95.9882,95.9882
989,6362.66,95.0404,156.146,95.1087,10483.6,95.0404,95.0404,95.2126,95.0404,93.9608,93.9398,95.0404,95.0404,95.0404,15.0764,95.0404,95.0404,95.0404
990,40818.2,98.5614,159.442,98.6297,10487.1,98.5614,98.5614,98.6014,98.5614,97.2051,97.47,98.5614,98.5614,98.5614,18.5664,98.5614,98.5614,98.5614
991,6365.63,98.0438,158.957,98.1122,10486.4,98.0438,98.0438,98.1025,98.0438,96.6322,96.95,98.0438,98.0438,98.0438,18.0614,98.0438,98.0438,98.0438
